Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
alycia-7-pc-patio-dining-set,ALYCIA 7 Pc. Patio Dining Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Gather around ALYCIA 7 Pc. Patio Dining Set, designed to keep the dining space warm, balanced, and inviting. Designed as a outdoor dining set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. Finished in White or Beige or Gray tones, the Aluminum, Polyester Canvas, Glass, build keeps the look polished and practical.</p>

<p>Features<br>
- White or Beige or Gray<br>
- Aluminum Construction<br>
- 5mm Tempered Glass Table Included items and dimensions:<br>
- Arm Chair w/ Cushion (6 or CTN): color: White or Beige or Gray; dimensions: 22 3 or 8"" W x 27""D x 33 1 or 2-35 1 or 2"" H; feature: Transitional</p>

<p>Materials: Aluminum, Polyester Canvas, Glass.<br>
Color: White or Beige or Gray<br>
Weight: 217.82 lbs</p>",GOODDEGG,Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,Dining Set,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026",TRUE,Color,White/Beige/Gray,,,,,,,,CM-OT2141T-7PC,98801,shopify,20,deny,manual,2247,,TRUE,FALSE,,,,,,CM-OT2141-1.jpg,1,alycia-7-pc-patio-dining-set,FALSE,ALYCIA 7 Pc. Patio Dining Set,"Shop ALYCIA 7 Pc. Patio Dining Set. Transitional style. Aluminum, Polyester Canvas build. Color: White/Beige/Gray. Free shipping. Buy now at GOODDEGG.",CM-OT2141-1.jpg,lb,,849,active
alycia-7-pc-patio-dining-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM-OT2141T-WB-1.jpg,2,alycia-7-pc-patio-dining-set,,,,,,,,
alycia-7-pc-patio-dining-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM-OT2141SC-WB-1.jpg,3,alycia-7-pc-patio-dining-set,,,,,,,,
alycia-7-pc-patio-dining-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM-OT2141-3.jpg,4,alycia-7-pc-patio-dining-set,,,,,,,,
alycia-7-pc-patio-dining-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM-OT2141-4.jpg,5,alycia-7-pc-patio-dining-set,,,,,,,,
alycia-7-pc-patio-dining-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM-OT2141-5.jpg,6,alycia-7-pc-patio-dining-set,,,,,,,,
antigua-4-pc-patio-set,ANTIGUA 4 Pc. Patio Set,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ANTIGUA 4 Pc. Patio Set is designed for everyday living, balancing comfort with a clean, finished look. Designed as a outdoor patio set, it pairs easily with surrounding decor. Its Contemporary styling keeps the room feeling polished yet comfortable. Built from Aluminum, Polyethylene Wicker, Polyspun and finished in Gun Metal or Brown or Gray tones for a clean, cohesive look.<br>
Product Dimensions: 63""L X 35 1/2""W X 17 3/4 - 27""H</p>

<p>Features<br>
- Gun Metal or Brown or Gray<br>
- Adjustable backrest with gas springs<br>
- Ottoman as footrest or extra seats<br>
- Adjustable table height<br>
- Padded headrest cushion<br>
- Washable cushion covers<br>
- Table includes umbrella hole and cap Included items and dimensions:<br>
- Adjustable Table Height: color: Gun Metal or Brown or Gray; dimensions: 63"" L x 35 1 or 2"" W x 17 3 or 4 - 27"" H; feature: Contemporary<br>
- Sofa: color: Gun Metal or Brown or Gray; dimensions: 76 3 or 4"" L x 34"" W x 43"" H; feature: Contemporary<br>
- Arm Chair: color: Gun Metal or Brown or Gray; dimensions: 25 1 or 2"" W x 29 1 or 2""D x 40 1 or 4"" H; feature: Contemporary</p>

<p>Materials: Aluminum, Polyethylene Wicker, Polyspun.<br>
Color: Gun Metal or Brown or Gray<br>
Weight: 174 lbs</p>",GOODDEGG,Furniture > Outdoor Furniture > Outdoor Furniture Sets,Patio Set,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026",TRUE,Color,Gun Metal/Brown/Gray,,,,,,,,GM-1003-4PC,78925,shopify,20,deny,manual,2877,,TRUE,FALSE,,,,,,GM-1003-1-Z.jpg,1,antigua-4-pc-patio-set,FALSE,ANTIGUA 4 Pc. Patio Set,"Shop ANTIGUA 4 Pc. Patio Set. Contemporary style. Aluminum, Polyethylene Wicker build. Color: Gun Metal/Brown/Gray. Free shipping. Buy now at GOODDEGG.",GM-1003-1-Z.jpg,lb,,1129,active
antigua-4-pc-patio-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1003-WB-1.jpg,2,antigua-4-pc-patio-set,,,,,,,,
antigua-6-pc-patio-set-w-2-ottomans,ANTIGUA 6 Pc. Patio Set w/ 2 Ottomans,"<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
ANTIGUA 6 Pc. Patio Set w/ 2 Ottomans offers a pulled-together look that makes the room feel ready to use and enjoy. As a outdoor patio set, it is designed to coordinate with matching pieces. The Contemporary character adds definition without feeling heavy. Crafted with Aluminum, Polyethylene Wicker, Polyspun, then finished in Gun Metal or Brown or Gray tones to suit a range of interiors.<br>
Product Dimensions: 63""L X 35 1/2""W X 17 3/4 - 27""H</p>

<p>Features<br>
- Gun Metal or Brown or Gray<br>
- Adjustable backrest with gas springs<br>
- Ottoman as footrest or extra seats<br>
- Adjustable table height<br>
- Padded headrest cushion<br>
- Washable cushion covers<br>
- Table includes umbrella hole and cap Included items and dimensions:<br>
- Adjustable Table Height: color: Gun Metal or Brown or Gray; dimensions: 63"" L x 35 1 or 2"" W x 17 3 or 4 - 27"" H; feature: Contemporary<br>
- Sofa: color: Gun Metal or Brown or Gray; dimensions: 76 3 or 4"" L x 34"" W x 43"" H; feature: Contemporary<br>
- Arm Chair: color: Gun Metal or Brown or Gray; dimensions: 25 1 or 2"" W x 29 1 or 2""D x 40 1 or 4"" H; feature: Contemporary<br>
- Ottoman (2 / CTN): color: Gun Metal or Brown or Gray; dimensions: 17 3 or 4"" L x 17 3 or 4"" W x 16 1 or 4"" H; feature: Contemporary</p>

<p>Materials: Aluminum, Polyethylene Wicker, Polyspun.<br>
Color: Gun Metal or Brown or Gray<br>
Weight: 191.9 lbs</p>",GOODDEGG,Furniture > Outdoor Furniture > Outdoor Furniture Sets,Patio Set,"Furniture of America, Quick Ship Furniture, New Arrival, Outdoor Furniture, 2026",TRUE,Color,Gun Metal/Brown/Gray,,,,,,,,GM-1003-6PC,87044,shopify,20,deny,manual,3297,,TRUE,FALSE,,,,,,GM-1003-6PC.jpg,1,antigua-6-pc-patio-set-w-2-ottomans,FALSE,ANTIGUA 6 Pc. Patio Set w/ 2 Ottomans,Shop ANTIGUA 6 Pc. Patio Set w/ 2 Ottomans. Color: Gun Metal/Brown/Gray. Free shipping from GOODDEGG. Buy now.,GM-1003-6PC.jpg,lb,,1299,active
antigua-6-pc-patio-set-w-2-ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM-1003-WB-1.jpg,2,antigua-6-pc-patio-set-w-2-ottomans,,,,,,,,
